frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y,centroid_x,centroid_y,hip_center_x,hip_center_y,stance_width,dx,dy,distance,speed,speed_px_per_sec,centroid_x_smooth,centroid_y_smooth,rolling_speed_mean,rolling_speed_std,speed_smoothed,acceleration,cumulative_distance,path_length,straight_distance,path_efficiency,direction_code,direction_BACKWARD,direction_FORWARD,direction_LEFT,direction_RIGHT,direction_STILL,direction_change,trajectory_angle,movement_range_x,movement_range_y,court_zone,stability_index,recovery_distance,recovery_time
31,0.4014182984828949,0.6580727100372314,0.4475034475326538,0.6601391434669495,0.4008851051330566,0.7359020709991455,0.4232758283615112,0.7369706630706787,0.4302430152893066,0.7798290848731995,0.4493536949157715,0.7831897139549255,0.4234173595905304,0.8303669691085815,0.4184592366218567,0.8344739079475403,0.4420207440853119,0.8419958353042603,0.4289313852787018,0.857172966003418,0.4265508115291595,0.771811306476593,0.4120804667472839,0.7364363670349121,0.006438162004752407,0.01328285038471222,-3.608465194704369e-05,0.013282899399030157,0.013282899399030157,1530.2371570980197,0.42470438420772555,0.7720812928676606,0.00836392695741597,0.0068213557178934195,0.00836392695741597,0.012668768796852107,0.14795230572245185,0.14795230572245185,0.14482295451437083,0.9788489189620913,4,0,0,0,1,0,0,-0.15565131848875194,0.02868726253509518,0.0007206022739411067,7,0.9879671776063039,0.10239307968579857,1
32,0.4018805921077728,0.6587962508201599,0.4475938081741333,0.6607285141944885,0.3998775780200958,0.7364539504051208,0.4219879508018493,0.7373756170272827,0.4294739067554474,0.7805595397949219,0.4504804313182831,0.782946765422821,0.4263213276863098,0.8313611149787903,0.4192973673343658,0.8347148299217224,0.4437054395675659,0.8419310450553894,0.4298613369464874,0.8565624952316284,0.42704797387123106,0.7721430122852325,0.4109327644109726,0.7369147837162018,0.0077835353756585375,0.0004971623420715332,0.00033170580863950416,0.0005976613906379093,0.0005976613906379093,61.17575313233441,0.43094573676586145,0.7723275995254516,0.0059062551898433745,0.00699621998002963,0.0059062551898433745,-0.012685238008392248,0.14854996711308976,0.14854996711308976,0.1452549535916579,0.9778188202564637,4,0,0,0,1,0,0,33.71114543424471,0.028228628635406483,0.0003938317298889382,7,0.9882860324035009,0.10284906793153452,0
33,0.4119230806827545,0.6636271476745605,0.4561571478843689,0.6670952439308167,0.41220822930336,0.7420859336853027,0.4336675405502319,0.7434660792350769,0.4530913531780243,0.780220091342926,0.4641105532646179,0.7836717963218689,0.4531333446502685,0.8252950310707092,0.4356715679168701,0.8348950743675232,0.4693655669689178,0.829379677772522,0.4506060183048248,0.8588196635246277,0.44399344027042387,0.7728555738925934,0.42293788492679596,0.7427760064601898,0.019926727729051647,0.01694546639919281,0.0007125616073608843,0.016960441489845046,0.016960441489845046,1952.728824859952,0.43708863079547877,0.7726237761974335,0.009059504531600796,0.007843229412023095,0.009059504531600796,0.016362780099207136,0.1655104086029348,0.1655104086029348,0.1618648340144584,0.9779737442542222,4,0,0,0,1,0,0,2.407885013432811,0.031331706047058094,0.0011063933372498225,7,0.9869013376204785,0.09036702991705473,1
34,0.4129090309143066,0.6651198267936707,0.457567811012268,0.6690232753753662,0.4113421142101288,0.7421541213989258,0.4327941834926605,0.7433533668518066,0.4490697681903839,0.7789414525032043,0.4646308422088623,0.7841379046440125,0.4517807364463806,0.8253599405288696,0.4370497763156891,0.8357053399085999,0.4710637331008911,0.8271409869194031,0.4504769742488861,0.8588709235191345,0.44386849701404574,0.7729807138442993,0.42206814885139465,0.7427537441253662,0.018000790946459712,-0.00012494325637812942,0.00012513995170593262,0.00017683558699349553,0.00017683558699349553,16.521106939738473,0.4407020318508148,0.7729778933525087,0.006326393693736931,0.008135436873543716,0.006326393693736931,-0.01678360590285155,0.1656872441899283,0.1656872441899283,0.16172254713556172,0.9760711992419777,1,0,1,0,0,0,1,134.9549357595997,0.030725479125976562,0.001169407367706321,7,0.9865483094819698,0.09096371759882063,0
35,0.4134242236614227,0.6656016707420349,0.457628071308136,0.6695369482040405,0.4124823808670044,0.7425121665000916,0.433395653963089,0.7433395981788635,0.4490077197551727,0.779032826423645,0.4662933349609375,0.7845430970191956,0.4493817090988159,0.8257012963294983,0.4381037354469299,0.83620285987854,0.4689543545246124,0.8278372883796692,0.4511531293392181,0.8589749932289124,0.4439824312925339,0.7733282744884491,0.4229390174150467,0.7429258823394775,0.015410240967200938,0.00011393427848815918,0.00034756064414975807,0.0003657586925507201,0.0003657586925507201,26.068261426622144,0.44712922394275667,0.7737781941890717,0.006276719311811466,0.00817967320194916,0.006276719311811466,0.00018892310555722458,0.16605300288247904,0.16605300288247904,0.1617836246895275,0.9742890636192041,1,0,1,0,0,0,0,71.85027579061486,0.017442628741264343,0.001516968011856079,7,0.9900786635817086,0.09025431433630324,0
36,0.4137957394123077,0.6655941605567932,0.4573897123336792,0.6698997020721436,0.4132241010665893,0.7431517839431763,0.4336577653884887,0.7437989711761475,0.4501567482948303,0.7791718244552612,0.4667710959911346,0.7848457098007202,0.4512682259082794,0.8259276747703552,0.4378367066383362,0.8365026712417603,0.4713759422302246,0.8277826905250549,0.4507021307945251,0.8591437339782715,0.44461781680583956,0.7735818922519684,0.423440933227539,0.7434753775596619,0.017094919136079155,0.0006353855133056641,0.0002536177635192871,0.0006841320928674719,0.0006841320928674719,75.02119914250083,0.45028810083866116,0.7743961894512177,0.003756965850578929,0.007383645773307556,0.003756965850578929,0.0003183734003167518,0.1667371349753465,0.1667371349753465,0.16237507124108516,0.9738386788587539,4,0,0,0,1,0,1,21.75969601567467,0.017569842934608504,0.001438879966735862,7,0.991880328877538,0.089510151543296,0
37,0.4249853789806366,0.6717590093612671,0.4670392870903015,0.6780015230178833,0.4231142401695251,0.7486184239387512,0.4429345726966858,0.7502973675727844,0.46433225274086,0.7792476415634155,0.4798877239227295,0.7851064205169678,0.4681584537029266,0.8253806233406067,0.4605762064456939,0.8366199135780334,0.4869350790977478,0.8272656798362732,0.4738761484622955,0.8591485619544983,0.45918393433094024,0.776144516468048,0.43302440643310547,0.7494578957557678,0.013557732793905061,0.014566117525100675,0.0025626242160796675,0.01478982158877797,0.01478982158877797,1686.2695541424728,0.45515165030956267,0.7751582837104797,0.006595397890206941,0.008507821672938736,0.006595397890206941,0.0141056894959105,0.1815269565641245,0.1815269565641245,0.17647581410791918,0.9721741467393522,4,0,0,0,1,0,0,9.977966357445471,0.015315437316894498,0.0032889425754546453,7,0.9919663786181442,0.07873278704800632,1
38,0.4265138804912567,0.67268967628479,0.468790739774704,0.6800592541694641,0.4231132864952087,0.7472373843193054,0.4429332613945007,0.7499150037765503,0.4629122018814087,0.7786377668380737,0.4785012006759643,0.7852897644042969,0.4702215492725372,0.8238286375999451,0.460007905960083,0.8366382122039795,0.4911801517009735,0.8257899880409241,0.473704069852829,0.8593698143959045,0.4597878247499466,0.7759455502033233,0.4330232739448547,0.7485761940479279,0.01638303119847983,0.000603890419006381,-0.00019896626472470924,0.0006358232558393924,0.0006358232558393924,70.75517433081156,0.46013710737228397,0.775572589635849,0.00333047424340581,0.006409287935822056,0.00333047424340581,-0.014153998332938579,0.18216277981996387,0.18216277981996387,0.1770991501013809,0.9722027204262721,4,0,0,0,1,0,0,-18.235714015108762,0.01591932773590088,0.0031638026237487127,7,0.9901717410210116,0.07941700196794003,0
39,0.4381312131881714,0.6795766949653625,0.4765452146530151,0.6896118521690369,0.4291553497314453,0.7521427869796753,0.4499563872814178,0.7567993998527527,0.4677855670452118,0.7784227132797241,0.4874965250492096,0.7858787775039673,0.4699925780296325,0.821791410446167,0.4800284802913666,0.8326299786567688,0.4860639870166778,0.8255470395088196,0.4967071413993835,0.8455111980438232,0.46818624436855316,0.7767911851406097,0.4395558685064316,0.754471093416214,0.014771387716221754,0.008398419618606545,0.0008456349372863992,0.008440885648873268,0.008440885648873268,969.0807993764463,0.46754877984523774,0.7772065198421478,0.004983284255781764,0.006458092803799729,0.004983284255781764,0.007805062393033876,0.19060366546883714,0.19060366546883714,0.18534492527026258,0.972410078339053,4,0,0,0,1,0,0,5.749720056264853,0.024203813076019265,0.0034629106521606445,7,0.9880284566843377,0.07073858074676768,1
40,0.439436674118042,0.6801362633705139,0.4778817594051361,0.6907682418823242,0.4288937449455261,0.7524102926254272,0.4498492777347564,0.7574890851974487,0.4678373038768768,0.7759247422218323,0.4895994365215301,0.7845991253852844,0.4698394238948822,0.8190745711326599,0.4824286699295044,0.8286199569702148,0.4860361218452453,0.8253506422042847,0.4972947537899017,0.8396251201629639,0.4689097166061401,0.7753998041152954,0.4393715113401413,0.754949688911438,0.015798845100451007,0.0007234722375869529,-0.001391381025314331,0.001568232519801777,0.001568232519801777,122.7856751716286,0.47222510397434236,0.7783680832386016,0.005223779021231976,0.006262581297301504,0.005223779021231976,-0.006872653129071491,0.19217189798863893,0.19217189798863893,0.18622152946207607,0.9690362191931172,2,1,0,0,0,0,1,-62.52705606481971,0.024291899800300554,0.0032092928886413574,7,0.9891077523118827,0.07047527756012388,2
41,0.4478369057178497,0.6883636116981506,0.4865210652351379,0.6969591975212097,0.4389224946498871,0.7606572508811951,0.4604088366031647,0.7652250528335571,0.4757936596870422,0.776165783405304,0.5007493495941162,0.7864554524421692,0.4749647378921509,0.8202322125434875,0.5092302560806274,0.8464441895484924,0.4897872507572174,0.8262105584144592,0.5325472354888916,0.8508021235466003,0.4816761791706085,0.7817515432834625,0.4496656656265259,0.7629411518573761,0.043141551609043025,0.012766462564468395,0.006351739168167114,0.014259283182208047,0.014259283182208047,1527.2564291221754,0.47846988379955285,0.7802037262916565,0.00793880923910009,0.006727828286497138,0.00793880923910009,0.01269105066240627,0.20643118117084697,0.20643118117084697,0.1983115338626701,0.9606665656703437,4,0,0,0,1,0,1,26.451870567099814,0.022492244839668274,0.006351739168167114,7,0.9884352490639063,0.057913263403293024,3
42,0.4500237703323364,0.6888667345046997,0.4876371920108795,0.6973269581794739,0.4386825859546661,0.7589704990386963,0.4598346650600433,0.7633801698684692,0.4761214852333069,0.7763643860816956,0.5021270513534546,0.7875428199768066,0.4759657680988312,0.8209126591682434,0.5120581388473511,0.8468443155288696,0.4894066751003265,0.8267289996147156,0.5337982177734375,0.8525857925415039,0.4825655549764633,0.7819523334503173,0.4492586255073547,0.7611753344535828,0.044442209979412825,0.0008893758058547974,0.000200790166854814,0.0009117598451047591,0.0009117598451047591,103.28239671987524,0.48300654947757715,0.7819871449470519,0.005163196890365448,0.00602033278208801,0.005163196890365448,-0.013347523337103288,0.20734294101595172,0.20734294101595172,0.1991827935431886,0.9606441992537603,4,0,0,0,1,0,0,12.722110477485742,0.02277773022651669,0.006552529335021928,7,0.9872217331389076,0.059595791907381596,0
43,0.4588855803012848,0.6911918520927429,0.4963637888431549,0.7022312879562378,0.4472436606884002,0.7617829442024231,0.4685327410697937,0.7657015323638916,0.4840229749679565,0.7803541421890259,0.5125030875205994,0.7934867739677429,0.4745074808597564,0.8211055397987366,0.5230346918106079,0.8519230484962463,0.4945767223834991,0.8270447850227356,0.5504465103149414,0.8564157485961914,0.49101172387599945,0.7851237654685974,0.457888200879097,0.7637422382831573,0.057485729055040534,0.008446168899536144,0.0031714320182800737,0.009021959328552952,0.009021959328552952,994.4979554935152,0.4884497952461243,0.7843333280086517,0.006840424104908161,0.0055969881880812864,0.006840424104908161,0.008110199483448193,0.21636490034450467,0.21636490034450467,0.2073969984016573,0.9585519558460345,4,0,0,0,1,0,0,20.580536330719916,0.02282547950744629,0.009723961353302002,7,0.9864092482915146,0.05290097288373631,1
44,0.4600558876991272,0.6911749243736267,0.4966486990451813,0.7025496363639832,0.4463910460472107,0.7619046568870544,0.4675066173076629,0.7656561136245728,0.4834041893482208,0.7819430828094482,0.5139354467391968,0.7940579056739807,0.4733550548553467,0.8225852847099304,0.5237691402435303,0.8520675897598267,0.4942481517791748,0.8270807862281799,0.5493814945220947,0.8580628037452698,0.4908695727586746,0.7857082784175873,0.45694883167743683,0.7637803852558136,0.05840193760982767,-0.0001421511173248513,0.0005845129489898682,0.0006015499378219034,0.0006015499378219034,41.26627280142659,0.491365595459938,0.7854578244686127,0.005272556962697887,0.006110976680347378,0.005272556962697887,-0.008420409390731048,0.21696645028232658,0.21696645028232658,0.20722194597987412,0.9550875064334948,1,0,1,0,0,0,1,103.66874279285102,0.022102007269859336,0.01030847430229187,7,0.9870374664208695,0.05331956364689065,0
45,0.4661910235881805,0.6933858394622803,0.5035987496376038,0.7048273682594299,0.4536397755146026,0.7628589272499084,0.4752906262874603,0.7670177221298218,0.4876828789710998,0.7835865616798401,0.5211997628211975,0.7950031757354736,0.4742583334445953,0.8233366012573242,0.5281198024749756,0.852801501750946,0.4952370226383209,0.8271423578262329,0.5560414791107178,0.8613471388816833,0.49612594544887545,0.787130719423294,0.4644652009010315,0.7649383246898651,0.061394121927181695,0.00525637269020085,0.001422441005706765,0.005445437748519892,0.005445437748519892,612.5297363092175,0.4940882527828216,0.786612776517868,0.006047998008441511,0.005759285286859535,0.006047998008441511,0.004843887810697989,0.22241188803084647,0.22241188803084647,0.21239851690699912,0.9549782558275006,4,0,0,0,1,0,1,15.142287888503802,0.01444976627826694,0.005379176139831521,7,0.9915300803627382,0.04900805623342816,1
46,0.4668625593185425,0.6931808590888977,0.5042358040809631,0.7041680216789246,0.4537979662418365,0.7634677290916443,0.4757731854915619,0.7672982215881348,0.4840102195739746,0.7846009135246277,0.5222727656364441,0.7949144244194031,0.4746357500553131,0.8238456845283508,0.5297814607620239,0.8525340557098389,0.4944506287574768,0.8272736668586731,0.5567314624786377,0.8624566793441772,0.4962551802396774,0.7873740255832672,0.4647855758666992,0.7653829753398895,0.062161660614844204,0.00012923479080195754,0.00024330615997314453,0.0002754986726547029,0.0002754986726547029,21.68533285955068,0.4951217520236969,0.7871350884437561,0.0032512411065308416,0.003855670064870796,0.0032512411065308416,-0.005169939075865189,0.22268738670350116,0.22268738670350116,0.21251625754013237,0.954325526407514,1,0,1,0,0,0,1,62.02449395132341,0.0136896252632141,0.005421692132949851,7,0.992307705245954,0.04847550721511852,0
47,0.4673614203929901,0.6933086514472961,0.5038074254989624,0.7045340538024902,0.4541609585285187,0.7638943791389465,0.4753660559654236,0.7676088213920593,0.4843864440917969,0.785506010055542,0.5211625695228577,0.7946847677230835,0.474548876285553,0.8243945837020874,0.5305386781692505,0.8532155156135559,0.4938229322433471,0.8272918462753296,0.5566330552101135,0.8628323078155518,0.4961788415908813,0.7877270936965942,0.46476350724697113,0.7657516002655029,0.06297224810359879,-7.633864879608154e-05,0.00035306811332702637,0.00036122663515903336,0.00036122663515903336,24.511596063321395,0.49720995247364047,0.7877821445465087,0.003141134464541696,0.003945984044116471,0.003141134464541696,8.572796250433048e-05,0.2230486133386602,0.2230486133386602,0.2124240184642661,0.9523664607667275,1,0,1,0,0,0,0,102.20040629068895,0.005385607481002808,0.002603328227996804,7,0.9960099268965252,0.04814236117263082,0
48,0.4672399759292602,0.6933964490890503,0.5039332509040833,0.7044515609741211,0.4537140429019928,0.7637684345245361,0.4750420749187469,0.7677539587020874,0.4852766990661621,0.7853509783744812,0.5204253196716309,0.7947052121162415,0.4743436276912689,0.8245941996574402,0.530845046043396,0.8531062006950378,0.4940895438194275,0.8275756239891052,0.5568826198577881,0.8626506328582764,0.4961792200803757,0.7877353250980377,0.4643780589103699,0.7657611966133118,0.06328779091554747,3.7848949435703716e-07,8.231401443459241e-06,8.240098544357435e-06,8.240098544357435e-06,0.5351917927381139,0.49841077446937565,0.7882281923294068,0.0013383906185399778,0.0023056809981828936,0.0013383906185399778,-0.00035298653661467594,0.22305685343720455,0.22305685343720455,0.2124240309741039,0.9523313348177664,0,0,0,0,0,1,1,87.3673271934676,0.005385607481002808,0.002027046680450395,7,0.9967956092176797,0.048280636011509774,0
49,0.4728858172893524,0.6923924088478088,0.5101482272148132,0.7050392031669617,0.4609430134296417,0.7642242312431335,0.4840131103992462,0.7685716152191162,0.4907420575618744,0.7852467894554138,0.5327664613723755,0.7970463037490845,0.4756821095943451,0.8242151141166687,0.5330350995063782,0.8545852899551392,0.4949523508548736,0.8294508457183838,0.557937502861023,0.8686637878417969,0.5013105750083924,0.7889435589313507,0.47247806191444397,0.7663979232311249,0.06489771207299518,0.005131354928016696,0.0012082338333130327,0.005271682121794099,0.005271682121794099,596.314288213944,0.5003326088190079,0.7886198592185973,0.0022724170553344173,0.0028209253977720707,0.0022724170553344173,0.005263442023249742,0.22832853555899865,0.22832853555899865,0.2175014176947748,0.9525809691823377,4,0,0,0,1,0,1,13.249578268657135,0.005184629559516929,0.0018128395080566628,7,0.9970188135901429,0.04515549303703904,1
